Id,dept_Id,SubDept_Id,Vehicle_Id,Vehicle_Profile_Id,Description,Vehicle_Price_Id,Vehicle_Showroom_Price,Vehicle_Showroom_Delta,Vehicle_Showroom_Payment_Date,Currency,Target_Currency,Average,Increment,Target_Simulation_Id
295,295,1,0,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,INR,INR,601889.7172,-235588.5226,1068
295,295,1,0,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,INR,INR,1935362.185,-2435818.128,1068
295,295,1,1,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,INR,INR,-888690.8381,357917.7894,1068
295,295,1,0,11,Engine_Base,84,853456.765,12678.01,1/20/2025,INR,INR,-2468.062612,0,1068
295,295,1,1,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,INR,INR,-4286469.034,7600795.478,1068
295,295,1,1,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,INR,INR,-319934.2061,42342.86025,1068
295,295,1,1,8,Grand Vitara,10,6789900.995,1289.0001,10/21/2024,INR,INR,-3543234.236,5688291.509,1068
295,295,1,1,8,Grand Vitara,9,789.6797,1289.0001,10/21/2024,INR,INR,-478554.1445,103763.3978,1068
295,295,1,1,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,INR,INR,-4284254.703,8315815.497,1068
295,295,1,1,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,INR,INR,-105661.5841,5058.106035,1068
295,295,1,1,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,INR,INR,-946095.3993,370315.6486,1068
295,295,1,1,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,INR,INR,-4528247.766,8866371.121,1068
295,295,1,1,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,INR,INR,-270551.1994,31650.81143,1068
295,295,1,1,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,INR,INR,-703158.3112,213845.1673,1068
295,295,1,1,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,INR,INR,-3310906.635,4741185.997,1068
295,295,1,1,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,INR,INR,-3042147.435,3828801.587,1068
295,295,1,1,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,INR,INR,-1719893.43,1279538.218,1068
295,295,1,1,2,Grand Vitara,10,6789900.995,1289.0001,4/22/2024,INR,INR,-1296053.166,761223.5844,1068
295,295,1,1,2,Grand Vitara,9,789.6797,1289.0001,4/22/2024,INR,INR,-1609369.158,1173756.272,1068
295,295,1,1,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,INR,INR,-1503779.873,978179.8348,1068
295,295,1,1,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,INR,INR,-2217242.955,2034029.365,1068
295,295,1,1,5,Grand Vitara,9,789.6797,1289.0001,7/22/2024,INR,INR,-994301.5488,470381.0439,1068
295,295,1,1,5,Grand Vitara,10,6789900.995,1289.0001,7/22/2024,INR,INR,-2304318.544,2526379.935,1068
295,295,1,1,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,INR,INR,-1361199.63,766609.6091,1068
298,298,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,46,47,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,45,46,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,37,38,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,1,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,2721847.142,-1173057.035,1068
298,298,1,0,0,Engine_Base,43,44,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,42,43,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,48,49,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,-184468.7534,17141.08512,1068
298,298,1,0,0,Engine_Base,31,32,12340.0123,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,39,40,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,47,48,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,40,41,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,41,42,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,36,37,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,-229118.3745,26443.08843,1068
298,298,1,0,0,Engine_Base,44,45,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,38,39,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,32,33,12340.0123,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,35,36,0.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,49,50,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,1,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,1660351.872,-422006.2867,1068
298,298,1,1,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,508671.8297,-39781.07125,1068
298,298,1,0,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,-1349219.655,515327.0438,1068
298,298,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,545810.488,-50717.59224,1068
298,298,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,677920.8376,-78240.40949,1068
298,298,1,1,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,1406491.507,-304138.8467,1068
298,298,1,1,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,1620655.904,-416443.4969,1068
298,298,1,0,0,Engine_Base,50,51,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,5,Engine_Base,67,68456.89,12345.01,8/21/2023,INR,INR,51948.56426,0,1068
298,298,1,1,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,2732046.705,-1144607.365,1068
298,298,1,1,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,293010.7649,-13165.73471,1068
298,298,1,1,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,734139.7993,-85339.32269,1068
298,298,1,1,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,2495064.289,-952976.197,1068
298,298,1,0,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,-897844.3524,228202.2499,1068
298,298,1,1,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,797043.8873,-100725.5167,1068
298,298,1,0,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,-1450208.815,625008.624,1068
298,298,1,0,4,Engine_Base,66,67456.789,45678.01,7/20/2023,INR,INR,50222.73662,0,1068
298,298,1,0,2,Engine_Base,64,65,0.01,5/22/2023,INR,INR,50155.411,0,1068
298,298,1,0,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,-391152.0203,45469.12387,1068
298,298,1,0,0,Engine_Base,53,543456.1234,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,-715828.6797,154790.3754,1068
298,298,1,0,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,-258886.6569,20246.30085,1068
298,298,1,0,1,Engine_Base,63,64,0.01,4/20/2023,INR,INR,51724.28083,0,1068
298,298,1,0,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,-411990.8761,52064.84348,1068
298,298,1,0,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,-837714.7815,215259.0081,1068
298,298,1,0,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,-1433917.157,600748.1366,1068
298,298,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,INR,INR,1668.2506,0,1068
298,298,1,0,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,-153786.9621,6910.040975,1068
298,298,1,0,3,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,51857.51069,0,1068
307,307,1,0,1,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,51857.51069,0,1068
307,307,1,0,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,-153786.9621,6910.040975,1068
307,307,1,0,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,-391152.0203,45469.12387,1068
307,307,1,0,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,-1433917.157,600748.1366,1068
307,307,1,0,0,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,-411990.8761,52064.84348,1068
307,307,1,0,0,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,-837714.7815,215259.0081,1068
307,307,1,1,1,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,-51857.51069,0,1068
307,307,1,0,2,Engine_Base,66,67456.789,45678.01,7/20/2023,INR,INR,50222.73662,0,1068
307,307,1,1,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,1450208.815,-625008.624,1068
307,307,1,1,2,Engine_Base,66,67456.789,45678.01,7/20/2023,INR,INR,-50222.73662,0,1068
307,307,1,1,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,391152.0203,-45469.12387,1068
307,307,1,1,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,1433917.157,-600748.1366,1068
307,307,1,1,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,153786.9621,-6910.040975,1068
307,307,1,1,0,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,837714.7815,-215259.0081,1068
307,307,1,1,0,Engine_Base,64,65,0.01,5/22/2023,INR,INR,-50155.411,0,1068
307,307,1,1,0,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,411990.8761,-52064.84348,1068
307,307,1,0,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,-1450208.815,625008.624,1068
309,309,1,0,0,Engine_Base,31,32,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,46,47,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,36,37,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,50,51,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,-158116.0743,14692.35867,1068
309,309,1,0,0,Engine_Base,49,50,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,28,29,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,32,33,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,44,45,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,45,46,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,562637.7133,-64935.16266,1068
309,309,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,45523.252,-42092.80014,1068
309,309,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,48,49,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,38,39,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,35,36,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,41,42,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,37,38,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,43,44,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,39,40,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,53,543456.1234,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,40,41,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,-196387.1782,22665.55093,1068
309,309,1,0,0,Engine_Base,42,43,0.01,3/20/2023,INR,INR,1429.929086,0,1068
309,309,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,50,51,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,48,49,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,1,Engine_Base,63,64,0.01,4/20/2023,INR,INR,44335.09785,0,1068
310,310,1,0,0,Engine_Base,40,41,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,41,42,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,-613567.4397,132677.4247,1068
310,310,1,0,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,-1156473.99,441708.8814,1068
310,310,1,0,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,-221902.8487,17354.07859,1068
310,310,1,0,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,-353135.0367,44626.92887,1068
310,310,1,0,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,-335273.1603,38973.52144,1068
310,310,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,4,Engine_Base,66,67456.789,45678.01,7/20/2023,INR,INR,43048.05996,0,1068
310,310,1,0,3,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,44449.29488,0,1068
310,310,1,0,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,-1229071.849,514927.0408,1068
310,310,1,0,2,Engine_Base,64,65,0.01,5/22/2023,INR,INR,42990.35229,0,1068
310,310,1,0,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,-131817.3961,5923.02531,1068
310,310,1,0,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,-718041.2413,184507.668,1068
310,310,1,0,0,Engine_Base,49,50,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,46,47,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,-196387.1782,22665.55093,1068
310,310,1,0,0,Engine_Base,45,46,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,-769580.8735,195601.8619,1068
310,310,1,0,0,Engine_Base,44,45,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,43,44,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,42,43,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,37,38,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,32,33,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,39,40,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,36,37,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,-158116.0743,14692.35867,1068
310,310,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,38,39,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,28,29,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,31,32,12340.0123,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,47,48,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,0,Engine_Base,35,36,0.01,3/20/2023,INR,INR,1429.929086,0,1068
310,310,1,0,5,Engine_Base,67,68456.89,12345.01,8/21/2023,INR,INR,44527.34079,0,1068
310,310,1,0,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,-1243036.128,535721.6112,1068
310,310,1,1,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,2070768.722,-790918.8047,1068
310,310,1,1,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,1345056.947,-345625.3558,1068
310,310,1,1,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,1378002.458,-350242.2944,1068
310,310,1,1,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,2258986.252,-973573.8859,1068
310,310,1,1,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,609296.4178,-70827.0818,1068
310,310,1,1,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,2267451.339,-949962.2509,1068
310,310,1,1,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,243183.1235,-10926.83524,1068
310,310,1,1,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,661503.4164,-83596.44562,1068
310,310,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,562637.7133,-64935.16266,1068
310,310,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,45523.252,-42092.80014,1068
310,310,1,1,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,422170.1697,-33016.13033,1068
310,310,1,1,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,1167312.054,-252418.7788,1068
311,311,1,0,0,Suzuki Swift,29,30,12340.0123,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,36,37,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,49,50,134560.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,28,29,12340.0123,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,50,51,134560.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,1,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,-96167.85639,7520.848885,1068
311,311,1,0,1,Suzuki Swift,63,64,0.01,4/20/2023,INR,INR,-19213.86475,0,1068
311,311,1,0,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,INR,INR,96167.85639,-7520.848885,1068
311,311,1,0,2,Suzuki Swift,64,65,0.01,5/22/2023,INR,INR,-14330.11743,0,1068
311,311,1,0,2,Engine_Base,64,65,0.01,5/22/2023,INR,INR,-2388.352905,0,1068
311,311,1,0,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,137330.292,-17354.96335,1068
311,311,1,0,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,279238.2605,-71753.0027,1068
311,311,1,0,0,Suzuki Swift,37,38,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,48,49,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,41,42,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,43,44,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,51,52,134560.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,42,43,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,34,35,12340.0123,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,INR,INR,65571.66613,-6093.014963,1068
311,311,1,0,0,Suzuki Swift,30,31,12340.0123,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,35,36,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,INR,INR,81442.918,-9399.536066,1068
311,311,1,0,0,Suzuki Swift,54,55,134560.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,55,56,134560.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,531937.01,-222858.1812,1068
311,311,1,0,0,Suzuki Swift,44,45,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,40,41,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,47,48,0.01,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,0,Suzuki Swift,33,34,12340.0123,3/20/2023,INR,INR,-834.1253,0,1068
311,311,1,0,3,Suzuki Swift,65,66345.789,45678.01,6/20/2023,INR,INR,-17941.02588,0,1068
311,311,1,0,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,57050.00207,-2563.418821,1068
311,311,1,0,3,Engine_Base,65,66345.789,45678.01,6/20/2023,INR,INR,-1296.437767,0,1068
311,311,1,1,1,Suzuki Swift,63,64,0.01,4/20/2023,INR,INR,19213.86475,0,1068
311,311,1,1,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,-456993.7543,174546.2418,1068
311,311,1,1,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,-304108.571,77294.27889,1068
311,311,1,1,5,Suzuki Swift,67,68456.89,12345.01,8/21/2023,INR,INR,17595.48144,0,1068
311,311,1,1,0,Suzuki Swift,28,29,12340.0123,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,33,34,12340.0123,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,-143422.4074,16672.0245,1068
311,311,1,1,0,Suzuki Swift,48,49,0.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,51,52,134560.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,-531743.2323,229169.8009,1068
311,311,1,1,4,Suzuki Swift,66,67456.789,45678.01,7/20/2023,INR,INR,18415.00343,0,1068
311,311,1,1,0,Suzuki Swift,43,44,0.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,INR,INR,-279238.2605,71753.0027,1068
311,311,1,1,2,Suzuki Swift,64,65,0.01,5/22/2023,INR,INR,14330.11743,0,1068
311,311,1,1,2,Engine_Base,64,65,0.01,5/22/2023,INR,INR,2388.352905,0,1068
311,311,1,1,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,INR,INR,-265906.7505,57499.52979,1068
311,311,1,1,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,INR,INR,-137330.292,17354.96335,1068
311,311,1,1,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,INR,INR,-531937.01,222858.1812,1068
311,311,1,1,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,INR,INR,-57050.00207,2563.418821,1068
311,311,1,1,3,Suzuki Swift,65,66345.789,45678.01,6/20/2023,INR,INR,17941.02588,0,1068
311,311,1,1,0,Suzuki Swift,36,37,0.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,50,51,134560.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,49,50,134560.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,0,4,Suzuki Swift,66,67456.789,45678.01,7/20/2023,INR,INR,-18415.00343,0,1068
311,311,1,0,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,INR,INR,304108.571,-77294.27889,1068
311,311,1,1,0,Suzuki Swift,44,45,0.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,35,36,0.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,0,5,Suzuki Swift,67,68456.89,12345.01,8/21/2023,INR,INR,-17595.48144,0,1068
311,311,1,0,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,INR,INR,456993.7543,-174546.2418,1068
311,311,1,1,0,Suzuki Swift,55,56,134560.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,0,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,INR,INR,531743.2323,-229169.8009,1068
311,311,1,0,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,INR,INR,143422.4074,-16672.0245,1068
311,311,1,1,0,Suzuki Swift,30,31,12340.0123,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,40,41,0.01,3/20/2023,INR,INR,834.1253,0,1068
311,311,1,1,0,Suzuki Swift,42,43,0.01,3/20/2023,INR,INR,834.1253,0,1068
