Id,dept_Id,SubDept_Id,status,Description,After_Market_Price,on_road_price,invoice_date,Average,Increment,Target_Id,report_dt
265,365,1,Sell,Grand Vitara,789.6797,1289.0001,10/21/2024,-478554.1445,103763.3978,1068,2024-03-10
266,366,1,Buy,Grand Vitara,6789900.995,1289.0001,12/20/2024,-4284254.703,8315815.497,1068,2024-03-11
267,367,1,Sell,Grand Vitara,789.6797,1289.0001,12/20/2024,-105661.5841,5058.106035,1068,2024-03-12
268,368,1,Buy,Grand Vitara,789.6797,1289.0001,8/20/2024,-946095.3993,370315.6486,1068,2024-03-13
269,369,1,Buy,Grand Vitara,6789900.995,1289.0001,1/20/2025,-4528247.766,8866371.121,1068,2024-03-14
270,370,1,Buy,Grand Vitara,6543210.998,1289.0001,1/20/2025,-270551.1994,31650.81143,1068,2024-03-15
271,371,1,Buy,Grand Vitara,789.6797,1289.0001,9/20/2024,-703158.3112,213845.1673,1068,2024-03-16
272,372,1,Buy,Grand Vitara,6789900.995,1289.0001,9/20/2024,-3310906.635,4741185.997,1068,2024-03-17
273,373,1,Buy,Grand Vitara,6789900.995,1289.0001,8/20/2024,-3042147.435,3828801.587,1068,2024-03-18
274,374,1,Buy,Grand Vitara,6789900.995,1289.0001,5/20/2024,-1719893.43,1279538.218,1068,2024-03-19
275,375,1,Buy,Grand Vitara,6789900.995,1289.0001,4/22/2024,-1296053.166,761223.5844,1068,2024-03-20
276,376,1,Sell,Grand Vitara,789.6797,1289.0001,4/22/2024,-1609369.158,1173756.272,1068,2024-03-21
277,377,1,Sell,Grand Vitara,789.6797,1289.0001,5/20/2024,-1503779.873,978179.8348,1068,2024-03-22
278,378,1,Buy,Grand Vitara,6789900.995,1289.0001,6/20/2024,-2217242.955,2034029.365,1068,2024-03-23
279,379,1,Buy,Grand Vitara,789.6797,1289.0001,7/22/2024,-994301.5488,470381.0439,1068,2024-03-24
280,380,1,Buy,Grand Vitara,6789900.995,1289.0001,7/22/2024,-2304318.544,2526379.935,1068,2024-03-25
281,381,1,Buy,Grand Vitara,789.6797,1289.0001,6/20/2024,-1361199.63,766609.6091,1068,2024-03-26
282,382,1,Sell,Engine_Base,31,12340.0123,3/20/2023,1668.2506,0,1068,2024-03-27
283,383,1,Buy,Engine_Base,47,0.01,3/20/2023,1668.2506,0,1068,2024-03-28
284,384,1,Sell,Engine_Base,46,0.01,3/20/2023,1668.2506,0,1068,2024-03-29
285,385,1,Buy,Engine_Base,38,0.01,3/20/2023,1668.2506,0,1068,2024-03-30
286,386,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,2721847.142,-1173057.035,1068,2024-03-31
287,387,1,Sell,Engine_Base,44,0.01,3/20/2023,1668.2506,0,1068,2024-04-01
288,388,1,Buy,Engine_Base,34,12340.0123,3/20/2023,1668.2506,0,1068,2024-04-02
289,389,1,Sell,Engine_Base,43,0.01,3/20/2023,1668.2506,0,1068,2024-04-03
290,390,1,Buy,Engine_Base,49,0.01,3/20/2023,1668.2506,0,1068,2024-04-04
291,391,1,Buy,Engine_Base,52,134560.01,3/20/2023,1668.2506,0,1068,2024-04-05
292,392,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,-184468.7534,17141.08512,1068,2024-04-06
293,393,1,Sell,Engine_Base,32,12340.0123,3/20/2023,1668.2506,0,1068,2024-04-07
294,394,1,Buy,Engine_Base,40,0.01,3/20/2023,1668.2506,0,1068,2024-04-08
295,395,1,Sell,Engine_Base,48,0.01,3/20/2023,1668.2506,0,1068,2024-04-09
296,396,1,Buy,Engine_Base,41,0.01,3/20/2023,1668.2506,0,1068,2024-04-10
297,397,1,Buy,Engine_Base,42,0.01,3/20/2023,1668.2506,0,1068,2024-04-11
298,398,1,Sell,Engine_Base,53,134560.01,3/20/2023,1668.2506,0,1068,2024-04-12
299,399,1,Buy,Engine_Base,37,0.01,3/20/2023,1668.2506,0,1068,2024-04-13
300,400,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-229118.3745,26443.08843,1068,2024-04-14
301,401,1,Sell,Engine_Base,45,0.01,3/20/2023,1668.2506,0,1068,2024-04-15
302,402,1,Buy,Engine_Base,39,0.01,3/20/2023,1668.2506,0,1068,2024-04-16
303,403,1,Buy,Engine_Base,35,12340.0123,3/20/2023,1668.2506,0,1068,2024-04-17
304,404,1,Buy,Engine_Base,33,12340.0123,3/20/2023,1668.2506,0,1068,2024-04-18
305,405,1,Sell,Engine_Base,36,0.01,3/20/2023,1668.2506,0,1068,2024-04-19
306,406,1,Buy,Engine_Base,30,12340.0123,3/20/2023,1668.2506,0,1068,2024-04-20
307,407,1,Sell,Engine_Base,50,134560.01,3/20/2023,1668.2506,0,1068,2024-04-21
308,408,1,Buy,Engine_Base,56,134560.01,3/20/2023,1668.2506,0,1068,2024-04-22
309,409,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,1660351.872,-422006.2867,1068,2024-04-23
310,410,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,508671.8297,-39781.07125,1068,2024-04-24
311,411,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,-1349219.655,515327.0438,1068,2024-04-25
312,412,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,545810.488,-50717.59224,1068,2024-04-26
313,413,1,Sell,Grand Vitara,54670.9942,1289.0001,3/20/2023,677920.8376,-78240.40949,1068,2024-04-27
314,414,1,Sell,Grand Vitara,54670.9942,1289.0001,4/20/2023,1406491.507,-304138.8467,1068,2024-04-28
315,415,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,1620655.904,-416443.4969,1068,2024-04-29
316,416,1,Sell,Engine_Base,51,134560.01,3/20/2023,1668.2506,0,1068,2024-04-30
317,417,1,Buy,Engine_Base,68456.89,12345.01,8/21/2023,51948.56426,0,1068,2024-05-01
318,418,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,2732046.705,-1144607.365,1068,2024-05-02
319,419,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,293010.7649,-13165.73471,1068,2024-05-03
320,420,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,734139.7993,-85339.32269,1068,2024-05-04
321,421,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,2495064.289,-952976.197,1068,2024-05-05
322,422,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,-897844.3524,228202.2499,1068,2024-05-06
323,423,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,797043.8873,-100725.5167,1068,2024-05-07
324,424,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,-1450208.815,625008.624,1068,2024-05-08
325,425,1,Sell,Engine_Base,67456.789,45678.01,7/20/2023,50222.73662,0,1068,2024-05-09
326,426,1,Sell,Engine_Base,65,0.01,5/22/2023,50155.411,0,1068,2024-05-10
327,427,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,-391152.0203,45469.12387,1068,2024-05-11
328,428,1,Buy,Engine_Base,543456.1234,134560.01,3/20/2023,1668.2506,0,1068,2024-05-12
329,429,1,Buy,Grand Vitara,54670.9942,1289.0001,4/20/2023,-715828.6797,154790.3754,1068,2024-05-13
330,430,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,-258886.6569,20246.30085,1068,2024-05-14
331,431,1,Sell,Engine_Base,64,0.01,4/20/2023,51724.28083,0,1068,2024-05-15
332,432,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,-411990.8761,52064.84348,1068,2024-05-16
333,433,1,Sell,Grand Vitara,56432.60486,1289.0001,5/22/2023,-837714.7815,215259.0081,1068,2024-05-17
334,434,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-1433917.157,600748.1366,1068,2024-05-18
335,435,1,Sell,Engine_Base,55,134560.01,3/20/2023,1668.2506,0,1068,2024-05-19
336,436,1,Sell,Grand Vitara,54670.9942,1289.0001,6/20/2023,-153786.9621,6910.040975,1068,2024-05-20
337,437,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,51857.51069,0,1068,2024-05-21
338,438,1,Sell,Engine_Base,66345.789,45678.01,6/20/2023,51857.51069,0,1068,2024-05-22
339,439,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,-153786.9621,6910.040975,1068,2024-05-23
340,440,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,-391152.0203,45469.12387,1068,2024-05-24
341,441,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-1433917.157,600748.1366,1068,2024-05-25
342,442,1,Sell,Grand Vitara,54670.9942,1289.0001,5/22/2023,-411990.8761,52064.84348,1068,2024-05-26
343,443,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,-837714.7815,215259.0081,1068,2024-05-27
344,444,1,Sell,Engine_Base,66345.789,45678.01,6/20/2023,-51857.51069,0,1068,2024-05-28
345,445,1,Buy,Engine_Base,67456.789,45678.01,7/20/2023,50222.73662,0,1068,2024-05-29
346,446,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,1450208.815,-625008.624,1068,2024-05-30
347,447,1,Sell,Engine_Base,67456.789,45678.01,7/20/2023,-50222.73662,0,1068,2024-05-31
348,448,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,391152.0203,-45469.12387,1068,2024-06-01
349,449,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,1433917.157,-600748.1366,1068,2024-06-02
350,450,1,Sell,Grand Vitara,54670.9942,1289.0001,6/20/2023,153786.9621,-6910.040975,1068,2024-06-03
351,451,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,837714.7815,-215259.0081,1068,2024-06-04
352,452,1,Buy,Engine_Base,65,0.01,5/22/2023,-50155.411,0,1068,2024-06-05
353,453,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,411990.8761,-52064.84348,1068,2024-06-06
354,454,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,-1450208.815,625008.624,1068,2024-06-07
355,455,1,Buy,Engine_Base,32,12340.0123,3/20/2023,1429.929086,0,1068,2024-06-08
356,456,1,Sell,Engine_Base,47,0.01,3/20/2023,1429.929086,0,1068,2024-06-09
357,457,1,Buy,Engine_Base,37,0.01,3/20/2023,1429.929086,0,1068,2024-06-10
358,458,1,Buy,Engine_Base,51,134560.01,3/20/2023,1429.929086,0,1068,2024-06-11
359,459,1,Buy,Engine_Base,31,12340.0123,3/20/2023,1429.929086,0,1068,2024-06-12
360,460,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,-158116.0743,14692.35867,1068,2024-06-13
361,461,1,Sell,Engine_Base,50,134560.01,3/20/2023,1429.929086,0,1068,2024-06-14
362,462,1,Sell,Engine_Base,29,12340.0123,3/20/2023,1429.929086,0,1068,2024-06-15
363,463,1,Sell,Engine_Base,52,134560.01,3/20/2023,1429.929086,0,1068,2024-06-16
364,464,1,Buy,Engine_Base,33,12340.0123,3/20/2023,1429.929086,0,1068,2024-06-17
365,465,1,Sell,Engine_Base,45,0.01,3/20/2023,1429.929086,0,1068,2024-06-18
366,466,1,Buy,Engine_Base,46,0.01,3/20/2023,1429.929086,0,1068,2024-06-19
367,467,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,562637.7133,-64935.16266,1068,2024-06-20
368,468,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,45523.252,-42092.80014,1068,2024-06-21
369,469,1,Buy,Engine_Base,56,134560.01,3/20/2023,1429.929086,0,1068,2024-06-22
370,470,1,Buy,Engine_Base,30,12340.0123,3/20/2023,1429.929086,0,1068,2024-06-23
371,471,1,Buy,Engine_Base,49,0.01,3/20/2023,1429.929086,0,1068,2024-06-24
372,472,1,Buy,Engine_Base,39,0.01,3/20/2023,1429.929086,0,1068,2024-06-25
373,473,1,Buy,Engine_Base,36,0.01,3/20/2023,1429.929086,0,1068,2024-06-26
374,474,1,Sell,Engine_Base,42,0.01,3/20/2023,1429.929086,0,1068,2024-06-27
375,475,1,Sell,Engine_Base,55,134560.01,3/20/2023,1429.929086,0,1068,2024-06-28
376,476,1,Buy,Engine_Base,38,0.01,3/20/2023,1429.929086,0,1068,2024-06-29
377,477,1,Buy,Engine_Base,44,0.01,3/20/2023,1429.929086,0,1068,2024-06-30
378,478,1,Buy,Engine_Base,34,12340.0123,3/20/2023,1429.929086,0,1068,2024-07-01
379,479,1,Buy,Engine_Base,40,0.01,3/20/2023,1429.929086,0,1068,2024-07-02
380,480,1,Sell,Engine_Base,543456.1234,134560.01,3/20/2023,1429.929086,0,1068,2024-07-03
381,481,1,Buy,Engine_Base,41,0.01,3/20/2023,1429.929086,0,1068,2024-07-04
382,482,1,Sell,Engine_Base,53,134560.01,3/20/2023,1429.929086,0,1068,2024-07-05
383,483,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-196387.1782,22665.55093,1068,2024-07-06
384,484,1,Sell,Engine_Base,43,0.01,3/20/2023,1429.929086,0,1068,2024-07-07
385,485,1,Sell,Engine_Base,35,12340.0123,3/20/2023,1429.929086,0,1068,2024-07-08
386,486,1,Buy,Engine_Base,51,134560.01,3/20/2023,1429.929086,0,1068,2024-07-09
387,487,1,Sell,Engine_Base,49,0.01,3/20/2023,1429.929086,0,1068,2024-07-10
388,488,1,Buy,Engine_Base,53,134560.01,3/20/2023,1429.929086,0,1068,2024-07-11
389,489,1,Buy,Engine_Base,64,0.01,4/20/2023,44335.09785,0,1068,2024-07-12
390,490,1,Buy,Engine_Base,41,0.01,3/20/2023,1429.929086,0,1068,2024-07-13
391,491,1,Sell,Engine_Base,42,0.01,3/20/2023,1429.929086,0,1068,2024-07-14
392,492,1,Buy,Engine_Base,52,134560.01,3/20/2023,1429.929086,0,1068,2024-07-15
393,493,1,Sell,Grand Vitara,54670.9942,1289.0001,4/20/2023,-613567.4397,132677.4247,1068,2024-07-16
394,494,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,-1156473.99,441708.8814,1068,2024-07-17
395,495,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,-221902.8487,17354.07859,1068,2024-07-18
396,496,1,Sell,Grand Vitara,54670.9942,1289.0001,5/22/2023,-353135.0367,44626.92887,1068,2024-07-19
397,497,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,-335273.1603,38973.52144,1068,2024-07-20
398,498,1,Buy,Engine_Base,55,134560.01,3/20/2023,1429.929086,0,1068,2024-07-21
399,499,1,Sell,Engine_Base,67456.789,45678.01,7/20/2023,43048.05996,0,1068,2024-07-22
400,500,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,44449.29488,0,1068,2024-07-23
401,501,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-1229071.849,514927.0408,1068,2024-07-24
402,502,1,Buy,Engine_Base,65,0.01,5/22/2023,42990.35229,0,1068,2024-07-25
403,503,1,Sell,Grand Vitara,54670.9942,1289.0001,6/20/2023,-131817.3961,5923.02531,1068,2024-07-26
404,504,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,-718041.2413,184507.668,1068,2024-07-27
405,505,1,Sell,Engine_Base,50,134560.01,3/20/2023,1429.929086,0,1068,2024-07-28
406,506,1,Buy,Engine_Base,47,0.01,3/20/2023,1429.929086,0,1068,2024-07-29
407,507,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-196387.1782,22665.55093,1068,2024-07-30
408,508,1,Buy,Engine_Base,46,0.01,3/20/2023,1429.929086,0,1068,2024-07-31
409,509,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,-769580.8735,195601.8619,1068,2024-08-01
410,510,1,Sell,Engine_Base,45,0.01,3/20/2023,1429.929086,0,1068,2024-08-02
411,511,1,Sell,Engine_Base,44,0.01,3/20/2023,1429.929086,0,1068,2024-08-03
412,512,1,Sell,Engine_Base,56,134560.01,3/20/2023,1429.929086,0,1068,2024-08-04
413,513,1,Buy,Engine_Base,43,0.01,3/20/2023,1429.929086,0,1068,2024-08-05
414,514,1,Sell,Engine_Base,38,0.01,3/20/2023,1429.929086,0,1068,2024-08-06
415,515,1,Buy,Engine_Base,33,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-07
416,516,1,Buy,Engine_Base,34,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-08
417,517,1,Buy,Engine_Base,35,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-09
418,518,1,Buy,Engine_Base,31,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-10
419,519,1,Buy,Engine_Base,40,0.01,3/20/2023,1429.929086,0,1068,2024-08-11
420,520,1,Buy,Engine_Base,37,0.01,3/20/2023,1429.929086,0,1068,2024-08-12
421,521,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,-158116.0743,14692.35867,1068,2024-08-13
422,522,1,Buy,Engine_Base,30,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-14
423,523,1,Sell,Engine_Base,39,0.01,3/20/2023,1429.929086,0,1068,2024-08-15
424,524,1,Sell,Engine_Base,29,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-16
425,525,1,Buy,Engine_Base,32,12340.0123,3/20/2023,1429.929086,0,1068,2024-08-17
426,526,1,Buy,Engine_Base,48,0.01,3/20/2023,1429.929086,0,1068,2024-08-18
427,527,1,Buy,Engine_Base,36,0.01,3/20/2023,1429.929086,0,1068,2024-08-19
428,528,1,Buy,Engine_Base,68456.89,12345.01,8/21/2023,44527.34079,0,1068,2024-08-20
429,529,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,-1243036.128,535721.6112,1068,2024-08-21
430,530,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,2070768.722,-790918.8047,1068,2024-08-22
431,531,1,Sell,Grand Vitara,56432.60486,1289.0001,5/22/2023,1345056.947,-345625.3558,1068,2024-08-23
432,532,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,1378002.458,-350242.2944,1068,2024-08-24
433,533,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,2258986.252,-973573.8859,1068,2024-08-25
434,534,1,Sell,Grand Vitara,3894560.999,1289.0001,7/20/2023,609296.4178,-70827.0818,1068,2024-08-26
435,535,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,2267451.339,-949962.2509,1068,2024-08-27
436,536,1,Sell,Grand Vitara,54670.9942,1289.0001,6/20/2023,243183.1235,-10926.83524,1068,2024-08-28
437,537,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,661503.4164,-83596.44562,1068,2024-08-29
438,538,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,562637.7133,-64935.16266,1068,2024-08-30
439,539,1,Buy,Grand Vitara,2953456.992,10.01,3/20/2023,45523.252,-42092.80014,1068,2024-08-31
440,540,1,Sell,Grand Vitara,56432.60486,1289.0001,4/20/2023,422170.1697,-33016.13033,1068,2024-09-01
441,541,1,Buy,Grand Vitara,54670.9942,1289.0001,4/20/2023,1167312.054,-252418.7788,1068,2024-09-02
442,542,1,Sell,Suzuki Swift,30,12340.0123,3/20/2023,-834.1253,0,1068,2024-09-03
443,543,1,Buy,Suzuki Swift,37,0.01,3/20/2023,-834.1253,0,1068,2024-09-04
444,544,1,Buy,Suzuki Swift,50,134560.01,3/20/2023,-834.1253,0,1068,2024-09-05
445,545,1,Sell,Suzuki Swift,29,12340.0123,3/20/2023,-834.1253,0,1068,2024-09-06
446,546,1,Buy,Suzuki Swift,51,134560.01,3/20/2023,-834.1253,0,1068,2024-09-07
447,547,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,-96167.85639,7520.848885,1068,2024-09-08
448,548,1,Sell,Suzuki Swift,64,0.01,4/20/2023,-19213.86475,0,1068,2024-09-09
449,549,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,96167.85639,-7520.848885,1068,2024-09-10
450,550,1,Buy,Suzuki Swift,65,0.01,5/22/2023,-14330.11743,0,1068,2024-09-11
451,551,1,Buy,Engine_Base,65,0.01,5/22/2023,-2388.352905,0,1068,2024-09-12
452,552,1,Sell,Grand Vitara,54670.9942,1289.0001,5/22/2023,137330.292,-17354.96335,1068,2024-09-13
453,553,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,279238.2605,-71753.0027,1068,2024-09-14
454,554,1,Sell,Suzuki Swift,38,0.01,3/20/2023,-834.1253,0,1068,2024-09-15
455,555,1,Buy,Suzuki Swift,49,0.01,3/20/2023,-834.1253,0,1068,2024-09-16
456,556,1,Buy,Suzuki Swift,42,0.01,3/20/2023,-834.1253,0,1068,2024-09-17
457,557,1,Buy,Suzuki Swift,44,0.01,3/20/2023,-834.1253,0,1068,2024-09-18
458,558,1,Buy,Suzuki Swift,52,134560.01,3/20/2023,-834.1253,0,1068,2024-09-19
459,559,1,Sell,Suzuki Swift,43,0.01,3/20/2023,-834.1253,0,1068,2024-09-20
460,560,1,Sell,Suzuki Swift,35,12340.0123,3/20/2023,-834.1253,0,1068,2024-09-21
461,561,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,65571.66613,-6093.014963,1068,2024-09-22
462,562,1,Buy,Suzuki Swift,31,12340.0123,3/20/2023,-834.1253,0,1068,2024-09-23
463,563,1,Sell,Suzuki Swift,36,0.01,3/20/2023,-834.1253,0,1068,2024-09-24
464,564,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,81442.918,-9399.536066,1068,2024-01-01
465,565,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,-834.1253,0,1068,2024-01-02
466,566,1,Buy,Suzuki Swift,56,134560.01,3/20/2023,-834.1253,0,1068,2024-01-03
467,567,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,531937.01,-222858.1812,1068,2024-01-04
468,568,1,Buy,Suzuki Swift,45,0.01,3/20/2023,-834.1253,0,1068,2024-01-05
469,569,1,Buy,Suzuki Swift,41,0.01,3/20/2023,-834.1253,0,1068,2024-01-06
470,570,1,Buy,Suzuki Swift,48,0.01,3/20/2023,-834.1253,0,1068,2024-01-07
471,571,1,Buy,Suzuki Swift,34,12340.0123,3/20/2023,-834.1253,0,1068,2024-01-08
472,572,1,Sell,Suzuki Swift,66345.789,45678.01,6/20/2023,-17941.02588,0,1068,2024-01-09
473,573,1,Sell,Grand Vitara,54670.9942,1289.0001,6/20/2023,57050.00207,-2563.418821,1068,2024-01-10
474,574,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,-1296.437767,0,1068,2024-01-11
475,575,1,Buy,Suzuki Swift,64,0.01,4/20/2023,19213.86475,0,1068,2024-01-12
476,576,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,-456993.7543,174546.2418,1068,2024-01-13
477,577,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,-304108.571,77294.27889,1068,2024-01-14
478,578,1,Sell,Suzuki Swift,68456.89,12345.01,8/21/2023,17595.48144,0,1068,2024-01-15
479,579,1,Buy,Suzuki Swift,29,12340.0123,3/20/2023,834.1253,0,1068,2024-01-16
480,580,1,Sell,Suzuki Swift,34,12340.0123,3/20/2023,834.1253,0,1068,2024-01-17
481,581,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,-143422.4074,16672.0245,1068,2024-01-18
482,582,1,Sell,Suzuki Swift,49,0.01,3/20/2023,834.1253,0,1068,2024-01-19
483,583,1,Sell,Suzuki Swift,52,134560.01,3/20/2023,834.1253,0,1068,2024-01-20
484,584,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,-531743.2323,229169.8009,1068,2024-01-21
485,585,1,Sell,Suzuki Swift,67456.789,45678.01,7/20/2023,18415.00343,0,1068,2024-01-22
486,586,1,Buy,Suzuki Swift,44,0.01,3/20/2023,834.1253,0,1068,2024-01-23
487,587,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,-279238.2605,71753.0027,1068,2024-01-24
488,588,1,Buy,Suzuki Swift,65,0.01,5/22/2023,14330.11743,0,1068,2024-01-25
489,589,1,Sell,Engine_Base,65,0.01,5/22/2023,2388.352905,0,1068,2024-01-26
490,590,1,Buy,Grand Vitara,54670.9942,1289.0001,4/20/2023,-265906.7505,57499.52979,1068,2024-01-27
491,591,1,Sell,Grand Vitara,54670.9942,1289.0001,5/22/2023,-137330.292,17354.96335,1068,2024-01-28
492,592,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-531937.01,222858.1812,1068,2024-01-29
493,593,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,-57050.00207,2563.418821,1068,2024-01-30
494,594,1,Sell,Suzuki Swift,66345.789,45678.01,6/20/2023,17941.02588,0,1068,2024-01-31
495,595,1,Buy,Suzuki Swift,37,0.01,3/20/2023,834.1253,0,1068,2024-02-01
496,596,1,Buy,Suzuki Swift,51,134560.01,3/20/2023,834.1253,0,1068,2024-02-02
497,597,1,Sell,Suzuki Swift,50,134560.01,3/20/2023,834.1253,0,1068,2024-02-03
498,598,1,Buy,Suzuki Swift,67456.789,45678.01,7/20/2023,-18415.00343,0,1068,2024-02-04
499,599,1,Buy,Grand Vitara,56432.60486,1289.0001,8/21/2023,304108.571,-77294.27889,1068,2024-02-05
500,600,1,Buy,Suzuki Swift,45,0.01,3/20/2023,834.1253,0,1068,2024-02-06
501,601,1,Sell,Suzuki Swift,36,0.01,3/20/2023,834.1253,0,1068,2024-02-07
502,602,1,Buy,Suzuki Swift,68456.89,12345.01,8/21/2023,-17595.48144,0,1068,2024-02-08
503,603,1,Sell,Grand Vitara,3894560.999,1289.0001,8/21/2023,456993.7543,-174546.2418,1068,2024-02-09
504,604,1,Buy,Suzuki Swift,56,134560.01,3/20/2023,834.1253,0,1068,2024-02-10
505,605,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,531743.2323,-229169.8009,1068,2024-02-11
506,606,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,143422.4074,-16672.0245,1068,2024-02-12
507,607,1,Buy,Suzuki Swift,31,12340.0123,3/20/2023,834.1253,0,1068,2024-02-13
508,608,1,Sell,Suzuki Swift,41,0.01,3/20/2023,834.1253,0,1068,2024-02-14
509,609,1,Sell,Suzuki Swift,43,0.01,3/20/2023,834.1253,0,1068,2024-02-15
510,610,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,-65571.66613,6093.014963,1068,2024-02-16
511,611,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,834.1253,0,1068,2024-02-17
512,612,1,Sell,Suzuki Swift,38,0.01,3/20/2023,834.1253,0,1068,2024-02-18
513,613,1,Buy,Suzuki Swift,30,12340.0123,3/20/2023,834.1253,0,1068,2024-02-19
514,614,1,Buy,Suzuki Swift,42,0.01,3/20/2023,834.1253,0,1068,2024-02-20
515,615,1,Buy,Suzuki Swift,35,12340.0123,3/20/2023,834.1253,0,1068,2024-02-21
516,616,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-81442.918,9399.536066,1068,2024-02-22
517,617,1,Buy,Suzuki Swift,48,0.01,3/20/2023,834.1253,0,1068,2024-02-23
518,618,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,1296.437767,0,1068,2024-02-24
519,619,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,-257251.3286,32509.81681,1068,2024-02-25
520,620,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-981343.1869,411139.6149,1068,2024-02-26
521,621,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,531743.2323,-229169.8009,1068,2024-02-27
522,622,1,Sell,Grand Vitara,3894560.999,1289.0001,7/20/2023,-260643.4676,30298.25166,1068,2024-02-28
